"","Year","113 Cause Name","Cause Name","State","Deaths","Age-adjusted Death Rate","Employer","Non-Group","Medicaid","Medicare","Military","Uninsured","Total","Region","low_income_insurance"
"2621",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Maryland",1103,17.2,0.562,0.051,0.152,0.111,"0.021",0.102,1,"Northeast",0.254
"2622",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Massachusetts",1551,18,0.577,0.05,0.218,0.113,"<.01",0.038,1,"Northeast",0.256
"2623",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Michigan",1896,15.8,0.5,0.049,0.195,0.137,"0.007",0.111,1,"Midwest",0.306
"2624",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Minnesota",751,11.6,0.57,0.071,0.144,0.124,"0.008",0.083,1,"Midwest",0.227
"2625",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Mississippi",769,24.3,0.403,0.043,0.239,0.124,"0.022",0.17,1,"Southeast",0.409
"2626",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Missouri",1352,18.7,0.503,0.057,0.148,0.143,"0.019",0.131,1,"Midwest",0.279
"2627",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Montana",210,16.4,0.436,0.072,0.151,0.151,"0.023",0.167,1,"West",0.318
"2628",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Nebraska",343,14.5,0.541,0.077,0.13,0.123,"0.02",0.108,1,"Midwest",0.238
"2629",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Nevada",513,18.6,0.492,0.04,0.124,0.118,"0.021",0.206,1,"West",0.33
"2630",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New Hampshire",226,13.9,0.577,0.048,0.113,0.143,"0.009",0.109,1,"Northeast",0.222
"2631",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New Jersey",1356,12.6,0.557,0.042,0.14,0.121,"0.005",0.134,1,"Northeast",0.274
"2632",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New Mexico",337,14.8,0.365,0.042,0.247,0.13,"0.024",0.192,1,"Southwest",0.439
"2633",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New York",4892,20.5,0.5,0.042,0.229,0.114,"0.005",0.109,1,"Northeast",0.338
"2634",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","North Carolina",1931,18.3,0.441,0.062,0.18,0.133,"0.027",0.157,1,"Southeast",0.337
"2635",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","North Dakota",134,14.6,0.562,0.09,0.099,0.122,"0.024",0.104,1,"Midwest",0.203
"2636",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Ohio",2374,16.6,0.526,0.043,0.172,0.139,"0.01",0.11,1,"Midwest",0.282
"2637",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Oklahoma",759,18,0.445,0.048,0.174,0.134,"0.022",0.178,1,"Southwest",0.352
"2638",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Oregon",496,10.4,0.472,0.061,0.169,0.139,"0.011",0.149,1,"West",0.318
"2639",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Pennsylvania",2884,16.2,0.535,0.051,0.165,0.145,"0.007",0.097,1,"Northeast",0.262
"2640",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Rhode Island",195,12.9,0.522,0.046,0.171,0.132,"0.009",0.12,1,"Northeast",0.291
"2641",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","South Carolina",747,14.2,0.447,0.043,0.185,0.143,"0.025",0.158,1,"Southeast",0.343
"2642",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","South Dakota",184,16.2,0.477,0.094,0.148,0.135,"0.021",0.125,1,"Midwest",0.273
"2643",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Tennessee",1564,22.1,0.456,0.054,0.194,0.135,"0.021",0.14,1,"Southeast",0.334
"2644",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Texas",3339,14.4,0.449,0.045,0.172,0.095,"0.019",0.22,1,"Southwest",0.392
"2645",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","United States",56979,15.9,0.484,0.053,0.178,0.123,"0.016",0.146,1,"US",0.324
"2646",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Utah",413,18.6,0.58,0.071,0.111,0.089,"0.014",0.134,1,"West",0.245
"2647",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Vermont",77,9.3,0.479,0.041,0.253,0.146,"0.011",0.07,1,"Northeast",0.323
"2648",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Virginia",1442,17,0.537,0.053,0.111,0.127,"0.048",0.124,1,"Southeast",0.235
"2649",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Washington",768,10.1,0.501,0.059,0.154,0.121,"0.024",0.141,1,"West",0.295
"2650",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","West Virginia",481,20.2,0.461,0.024,0.196,0.172,"0.013",0.135,1,"Southeast",0.331
"2651",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Wisconsin",1125,15.6,0.545,0.049,0.174,0.132,"0.008",0.09,1,"Midwest",0.264
"2652",2013,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Wyoming",112,18.4,0.561,0.054,0.11,0.12,"0.027",0.128,1,"West",0.238
"2653",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Alabama",721,14.4,0.455,0.056,0.19,0.142,"0.02",0.137,1,"Southeast",0.327
"2654",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Alaska",171,23.2,0.519,0.035,0.138,0.073,"0.049",0.186,1,"West",0.324
"2655",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Arizona",1163,17.5,0.428,0.055,0.187,0.139,"0.017",0.174,1,"Southwest",0.361
"2656",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Arkansas",516,17.3,0.412,0.048,0.213,0.145,"0.021",0.162,1,"Southeast",0.375
"2657",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","California",4025,10.2,0.453,0.064,0.202,0.098,"0.011",0.172,1,"West",0.374
"2658",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Colorado",1007,18.6,0.501,0.078,0.142,0.111,"0.029",0.139,1,"West",0.281
"2659",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Connecticut",330,8.7,0.546,0.05,0.174,0.127,"0.01",0.094,1,"Northeast",0.268
"2660",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Delaware",122,12.5,0.507,0.031,0.203,0.146,"0.012",0.101,1,"Northeast",0.304
"2661",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Florida",2928,13.8,0.382,0.061,0.173,0.162,"0.02",0.201,1,"Southeast",0.374
"2662",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Georgia",1212,12,0.462,0.048,0.17,0.107,"0.025",0.188,1,"Southeast",0.358
"2663",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Hawaii",171,11.8,0.531,0.043,0.162,0.134,"0.059",0.07,1,"West",0.232
"2664",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Idaho",308,19.2,0.464,0.077,0.153,0.126,"0.019",0.161,1,"West",0.314
"2665",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Illinois",1321,9.9,0.519,0.05,0.179,0.118,"0.007",0.127,1,"Midwest",0.306
"2666",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Indiana",944,14.3,0.519,0.045,0.155,0.131,"0.009",0.141,1,"Midwest",0.296
"2667",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Iowa",447,14.4,0.538,0.064,0.165,0.138,"0.007",0.088,1,"Midwest",0.253
"2668",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Kansas",425,14.7,0.524,0.065,0.133,0.127,"0.027",0.124,1,"Midwest",0.257
"2669",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Kentucky",701,15.6,0.476,0.041,0.183,0.137,"0.017",0.145,1,"Southeast",0.328
"2670",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Louisiana",583,12.4,0.441,0.048,0.216,0.112,"0.015",0.168,1,"Southeast",0.384
"2671",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Maine",245,17.4,0.454,0.041,0.225,0.148,"0.02",0.111,1,"Northeast",0.336
"2672",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Maryland",569,9.2,0.562,0.051,0.152,0.111,"0.021",0.102,1,"Northeast",0.254
"2673",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Massachusetts",572,8.2,0.577,0.05,0.218,0.113,"<.01",0.038,1,"Northeast",0.256
"2674",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Michigan",1295,12.9,0.5,0.049,0.195,0.137,"0.007",0.111,1,"Midwest",0.306
"2675",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Minnesota",678,12.1,0.57,0.071,0.144,0.124,"0.008",0.083,1,"Midwest",0.227
"2676",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Mississippi",388,13,0.403,0.043,0.239,0.124,"0.022",0.17,1,"Southeast",0.409
"2677",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Missouri",960,15.6,0.503,0.057,0.148,0.143,"0.019",0.131,1,"Midwest",0.279
"2678",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Montana",243,23.7,0.436,0.072,0.151,0.151,"0.023",0.167,1,"West",0.318
"2679",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Nebraska",220,11.6,0.541,0.077,0.13,0.123,"0.02",0.108,1,"Midwest",0.238
"2680",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Nevada",541,18.6,0.492,0.04,0.124,0.118,"0.021",0.206,1,"West",0.33
"2681",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New Hampshire",185,12.8,0.577,0.048,0.113,0.143,"0.009",0.109,1,"Northeast",0.222
"2682",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New Jersey",757,8,0.557,0.042,0.14,0.121,"0.005",0.134,1,"Northeast",0.274
"2683",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New Mexico",431,20.3,0.365,0.042,0.247,0.13,"0.024",0.192,1,"Southwest",0.439
"2684",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New York",1687,8.1,0.5,0.042,0.229,0.114,"0.005",0.109,1,"Northeast",0.338
"2685",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","North Carolina",1284,12.6,0.441,0.062,0.18,0.133,"0.027",0.157,1,"Southeast",0.337
"2686",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","North Dakota",128,17.3,0.562,0.09,0.099,0.122,"0.024",0.104,1,"Midwest",0.203
"2687",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Ohio",1526,12.9,0.526,0.043,0.172,0.139,"0.01",0.11,1,"Midwest",0.282
"2688",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oklahoma",665,17.2,0.445,0.048,0.174,0.134,"0.022",0.178,1,"Southwest",0.352
"2689",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oregon",698,16.8,0.472,0.061,0.169,0.139,"0.011",0.149,1,"West",0.318
"2690",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Pennsylvania",1788,13.4,0.535,0.051,0.165,0.145,"0.007",0.097,1,"Northeast",0.262
"2691",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Rhode Island",132,12.2,0.522,0.046,0.171,0.132,"0.009",0.12,1,"Northeast",0.291
"2692",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Carolina",696,14,0.447,0.043,0.185,0.143,"0.025",0.158,1,"Southeast",0.343
"2693",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Dakota",147,18,0.477,0.094,0.148,0.135,"0.021",0.125,1,"Midwest",0.273
"2694",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Tennessee",1030,15.4,0.456,0.054,0.194,0.135,"0.021",0.14,1,"Southeast",0.334
"2695",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Texas",3059,11.7,0.449,0.045,0.172,0.095,"0.019",0.22,1,"Southwest",0.392
"2696",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","United States",41149,12.6,0.484,0.053,0.178,0.123,"0.016",0.146,1,"US",0.324
"2697",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Utah",579,21.4,0.58,0.071,0.111,0.089,"0.014",0.134,1,"West",0.245
"2698",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Vermont",112,16.8,0.479,0.041,0.253,0.146,"0.011",0.07,1,"Northeast",0.323
"2699",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Virginia",1072,12.5,0.537,0.053,0.111,0.127,"0.048",0.124,1,"Southeast",0.235
"2700",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Washington",1027,14.1,0.501,0.059,0.154,0.121,"0.024",0.141,1,"West",0.295
"2701",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","West Virginia",323,16.4,0.461,0.024,0.196,0.172,"0.013",0.135,1,"Southeast",0.331
"2702",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wisconsin",850,14.4,0.545,0.049,0.174,0.132,"0.008",0.09,1,"Midwest",0.264
"2703",2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wyoming",129,21.5,0.561,0.054,0.11,0.12,"0.027",0.128,1,"West",0.238
"2704",2013,"Malignant neoplasms (C00-C97)","Cancer","Alabama",10328,182.2,0.455,0.056,0.19,0.142,"0.02",0.137,1,"Southeast",0.327
"2705",2013,"Malignant neoplasms (C00-C97)","Cancer","Alaska",1016,172,0.519,0.035,0.138,0.073,"0.049",0.186,1,"West",0.324
"2706",2013,"Malignant neoplasms (C00-C97)","Cancer","Arizona",11347,147,0.428,0.055,0.187,0.139,"0.017",0.174,1,"Southwest",0.361
"2707",2013,"Malignant neoplasms (C00-C97)","Cancer","Arkansas",6688,190,0.412,0.048,0.213,0.145,"0.021",0.162,1,"Southeast",0.375
"2708",2013,"Malignant neoplasms (C00-C97)","Cancer","California",57714,147,0.453,0.064,0.202,0.098,"0.011",0.172,1,"West",0.374
"2709",2013,"Malignant neoplasms (C00-C97)","Cancer","Colorado",7357,139.2,0.501,0.078,0.142,0.111,"0.029",0.139,1,"West",0.281
"2710",2013,"Malignant neoplasms (C00-C97)","Cancer","Connecticut",6619,148.4,0.546,0.05,0.174,0.127,"0.01",0.094,1,"Northeast",0.268
"2711",2013,"Malignant neoplasms (C00-C97)","Cancer","Delaware",1905,167.6,0.507,0.031,0.203,0.146,"0.012",0.101,1,"Northeast",0.304
"2712",2013,"Malignant neoplasms (C00-C97)","Cancer","Florida",42735,155.9,0.382,0.061,0.173,0.162,"0.02",0.201,1,"Southeast",0.374
"2713",2013,"Malignant neoplasms (C00-C97)","Cancer","Georgia",16417,167.7,0.462,0.048,0.17,0.107,"0.025",0.188,1,"Southeast",0.358
"2714",2013,"Malignant neoplasms (C00-C97)","Cancer","Hawaii",2332,135.5,0.531,0.043,0.162,0.134,"0.059",0.07,1,"West",0.232
"2715",2013,"Malignant neoplasms (C00-C97)","Cancer","Idaho",2707,156.2,0.464,0.077,0.153,0.126,"0.019",0.161,1,"West",0.314
"2716",2013,"Malignant neoplasms (C00-C97)","Cancer","Illinois",24491,171.9,0.519,0.05,0.179,0.118,"0.007",0.127,1,"Midwest",0.306
"2717",2013,"Malignant neoplasms (C00-C97)","Cancer","Indiana",13258,179.5,0.519,0.045,0.155,0.131,"0.009",0.141,1,"Midwest",0.296
"2718",2013,"Malignant neoplasms (C00-C97)","Cancer","Iowa",6509,168.4,0.538,0.064,0.165,0.138,"0.007",0.088,1,"Midwest",0.253
"2719",2013,"Malignant neoplasms (C00-C97)","Cancer","Kansas",5379,163.1,0.524,0.065,0.133,0.127,"0.027",0.124,1,"Midwest",0.257
"2720",2013,"Malignant neoplasms (C00-C97)","Cancer","Kentucky",10085,199.3,0.476,0.041,0.183,0.137,"0.017",0.145,1,"Southeast",0.328
"2721",2013,"Malignant neoplasms (C00-C97)","Cancer","Louisiana",9419,188.5,0.441,0.048,0.216,0.112,"0.015",0.168,1,"Southeast",0.384
"2722",2013,"Malignant neoplasms (C00-C97)","Cancer","Maine",3227,175.2,0.454,0.041,0.225,0.148,"0.02",0.111,1,"Northeast",0.336
"2723",2013,"Malignant neoplasms (C00-C97)","Cancer","Maryland",10609,162.9,0.562,0.051,0.152,0.111,"0.021",0.102,1,"Northeast",0.254
"2724",2013,"Malignant neoplasms (C00-C97)","Cancer","Massachusetts",12858,159.6,0.577,0.05,0.218,0.113,"<.01",0.038,1,"Northeast",0.256
"2725",2013,"Malignant neoplasms (C00-C97)","Cancer","Michigan",20367,170.5,0.5,0.049,0.195,0.137,"0.007",0.111,1,"Midwest",0.306
"2726",2013,"Malignant neoplasms (C00-C97)","Cancer","Minnesota",9601,155.4,0.57,0.071,0.144,0.124,"0.008",0.083,1,"Midwest",0.227
"2727",2013,"Malignant neoplasms (C00-C97)","Cancer","Mississippi",6527,197,0.403,0.043,0.239,0.124,"0.022",0.17,1,"Southeast",0.409
"2728",2013,"Malignant neoplasms (C00-C97)","Cancer","Missouri",12955,179.4,0.503,0.057,0.148,0.143,"0.019",0.131,1,"Midwest",0.279
"2729",2013,"Malignant neoplasms (C00-C97)","Cancer","Montana",1997,154.1,0.436,0.072,0.151,0.151,"0.023",0.167,1,"West",0.318
"2730",2013,"Malignant neoplasms (C00-C97)","Cancer","Nebraska",3459,161.3,0.541,0.077,0.13,0.123,"0.02",0.108,1,"Midwest",0.238
"2731",2013,"Malignant neoplasms (C00-C97)","Cancer","Nevada",4817,164.8,0.492,0.04,0.124,0.118,"0.021",0.206,1,"West",0.33
"2732",2013,"Malignant neoplasms (C00-C97)","Cancer","New Hampshire",2584,158,0.577,0.048,0.113,0.143,"0.009",0.109,1,"Northeast",0.222
"2733",2013,"Malignant neoplasms (C00-C97)","Cancer","New Jersey",16315,156.2,0.557,0.042,0.14,0.121,"0.005",0.134,1,"Northeast",0.274
"2734",2013,"Malignant neoplasms (C00-C97)","Cancer","New Mexico",3482,145.4,0.365,0.042,0.247,0.13,"0.024",0.192,1,"Southwest",0.439
"2735",2013,"Malignant neoplasms (C00-C97)","Cancer","New York",35738,155.9,0.5,0.042,0.229,0.114,"0.005",0.109,1,"Northeast",0.338
"2736",2013,"Malignant neoplasms (C00-C97)","Cancer","North Carolina",18589,167.6,0.441,0.062,0.18,0.133,"0.027",0.157,1,"Southeast",0.337
"2737",2013,"Malignant neoplasms (C00-C97)","Cancer","North Dakota",1286,151.8,0.562,0.09,0.099,0.122,"0.024",0.104,1,"Midwest",0.203
"2738",2013,"Malignant neoplasms (C00-C97)","Cancer","Ohio",24986,177.6,0.526,0.043,0.172,0.139,"0.01",0.11,1,"Midwest",0.282
"2739",2013,"Malignant neoplasms (C00-C97)","Cancer","Oklahoma",8039,185.7,0.445,0.048,0.174,0.134,"0.022",0.178,1,"Southwest",0.352
"2740",2013,"Malignant neoplasms (C00-C97)","Cancer","Oregon",7799,163.4,0.472,0.061,0.169,0.139,"0.011",0.149,1,"West",0.318
"2741",2013,"Malignant neoplasms (C00-C97)","Cancer","Pennsylvania",28512,170.6,0.535,0.051,0.165,0.145,"0.007",0.097,1,"Northeast",0.262
"2742",2013,"Malignant neoplasms (C00-C97)","Cancer","Rhode Island",2326,174.6,0.522,0.046,0.171,0.132,"0.009",0.12,1,"Northeast",0.291
"2743",2013,"Malignant neoplasms (C00-C97)","Cancer","South Carolina",9745,174,0.447,0.043,0.185,0.143,"0.025",0.158,1,"Southeast",0.343
"2744",2013,"Malignant neoplasms (C00-C97)","Cancer","South Dakota",1577,154.5,0.477,0.094,0.148,0.135,"0.021",0.125,1,"Midwest",0.273
"2745",2013,"Malignant neoplasms (C00-C97)","Cancer","Tennessee",13953,185.5,0.456,0.054,0.194,0.135,"0.021",0.14,1,"Southeast",0.334
"2746",2013,"Malignant neoplasms (C00-C97)","Cancer","Texas",38412,156.9,0.449,0.045,0.172,0.095,"0.019",0.22,1,"Southwest",0.392
"2747",2013,"Malignant neoplasms (C00-C97)","Cancer","United States",584881,163.2,0.484,0.053,0.178,0.123,"0.016",0.146,1,"US",0.324
"2748",2013,"Malignant neoplasms (C00-C97)","Cancer","Utah",2971,127.6,0.58,0.071,0.111,0.089,"0.014",0.134,1,"West",0.245
"2749",2013,"Malignant neoplasms (C00-C97)","Cancer","Vermont",1318,163.4,0.479,0.041,0.253,0.146,"0.011",0.07,1,"Northeast",0.323
"2750",2013,"Malignant neoplasms (C00-C97)","Cancer","Virginia",14414,162,0.537,0.053,0.111,0.127,"0.048",0.124,1,"Southeast",0.235
"2751",2013,"Malignant neoplasms (C00-C97)","Cancer","Washington",11928,156.1,0.501,0.059,0.154,0.121,"0.024",0.141,1,"West",0.295
"2752",2013,"Malignant neoplasms (C00-C97)","Cancer","West Virginia",4718,190.8,0.461,0.024,0.196,0.172,"0.013",0.135,1,"Southeast",0.331
"2753",2013,"Malignant neoplasms (C00-C97)","Cancer","Wisconsin",11425,165.2,0.545,0.049,0.174,0.132,"0.008",0.09,1,"Midwest",0.264
"2754",2013,"Malignant neoplasms (C00-C97)","Cancer","Wyoming",946,148.2,0.561,0.054,0.11,0.12,"0.027",0.128,1,"West",0.238
"2755",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alabama",1057,19.3,0.455,0.056,0.19,0.142,"0.02",0.137,1,"Southeast",0.327
"2756",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alaska",49,10.1,0.519,0.035,0.138,0.073,"0.049",0.186,1,"West",0.324
"2757",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arizona",374,4.9,0.428,0.055,0.187,0.139,"0.017",0.174,1,"Southwest",0.361
"2758",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arkansas",762,22,0.412,0.048,0.213,0.145,"0.021",0.162,1,"Southeast",0.375
"2759",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","California",2840,7.2,0.453,0.064,0.202,0.098,"0.011",0.172,1,"West",0.374
"2760",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Colorado",450,9,0.501,0.078,0.142,0.111,"0.029",0.139,1,"West",0.281
"2761",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Connecticut",565,11.9,0.546,0.05,0.174,0.127,"0.01",0.094,1,"Northeast",0.268
"2762",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Delaware",178,16,0.507,0.031,0.203,0.146,"0.012",0.101,1,"Northeast",0.304
"2763",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Florida",3130,11.1,0.382,0.061,0.173,0.162,"0.02",0.201,1,"Southeast",0.374
"2764",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Georgia",1652,18.1,0.462,0.048,0.17,0.107,"0.025",0.188,1,"Southeast",0.358
"2765",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Hawaii",209,11.3,0.531,0.043,0.162,0.134,"0.059",0.07,1,"West",0.232
"2766",2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Idaho",148,8.8,0.464,0.077,0.153,0.126,"0.019",0.161,1,"West",0.314
